timestamp,signal_strength,packet_loss_rate,round_trip_time,communication_protocol,frequency_band,encryption_type,drone_gps_coordinates,altitude,speed_trajectory,transmission_power,message_authentication_status,session_key_validity,signal_noise_ratio,sequence_number_gap,drone_identification,data_rate,network_traffic_volume,gps_signal_integrity,uplink_downlink_quality,base_station_load,port_scanning_attempts,drone_signal_handoff,malware_detection_signals,anomaly_in_behavioral_pattern,intrusion_detection_flags,temporal_patterns,label_normal,label_spoofing,label_mitm,label_ddos,label_gps_spoofing,label_malware,label_jamming,label_protocol_exploit
2024-11-16 13:00:00,-60,0,50,ZigBee,2.4,AES,"(-47.8644912571989, 13.691104542630711)",100,30,20,0,1,23,5,71,100,100,1,35,50,0,1,0,2,0,0,0,0,0,0,1,0,0,0
2024-11-16 14:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-82.32236530476776, 80.6342356687058)",100,30,20,1,1,30,0,56,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 15:00:00,-60,0,416,Wi-Fi,5.0,AES,"(57.17205404818287, 1.3691544113119107)",100,37,20,1,1,30,0,66,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 16:00:00,-60,0,50,ZigBee,5.0,AES,"(-61.0915854194976, -93.91563125423012)",100,30,20,1,1,30,0,5,330,100,1,50,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 17:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-89.0374052819075, -160.97721378699174)",462,57,20,1,1,30,0,32,100,1644,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 18:00:00,-60,0,50,ZigBee,2.4,AES,"(-43.4144421430698, 81.24388614849278)",100,30,20,0,1,30,0,57,58,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 19:00:00,-60,0,50,Wi-Fi,2.4,AES,"(62.63722921842549, -133.68144800644916)",100,30,20,1,1,30,0,61,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 20:00:00,-60,0,50,Wi-Fi,5.0,RSA,"(5.56044937126461, -31.428600552121935)",100,30,20,1,1,30,0,63,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 21:00:00,-71,0,50,ZigBee,2.4,AES,"(70.85340383137168, -130.36901667946708)",100,30,20,1,1,30,0,93,100,987,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 22:00:00,-60,0,50,Wi-Fi,2.4,AES,"(89.93676051490397, -106.81037028931294)",100,30,20,1,1,30,0,32,100,1720,1,76,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 23:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-64.28402415753955, 31.31114241328521)",100,30,20,1,1,30,0,35,100,636,1,99,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 00:00:00,-60,0,50,ZigBee,5.0,AES,"(89.09122214407756, -119.66538613129971)",100,30,20,1,1,30,0,55,100,100,1,38,50,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-11-17 01:00:00,-60,0,464,Wi-Fi,2.4,AES,"(-63.803006226187826, -166.29815627563076)",100,30,20,0,1,10,0,91,100,1082,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 02:00:00,-60,0,257,ZigBee,2.4,AES,"(-41.39128513034275, -65.08966479684017)",100,30,20,1,0,30,0,35,100,100,1,50,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-11-17 03:00:00,-64,0,366,Wi-Fi,2.4,AES,"(-5.425544169041231, -15.543155424085057)",100,30,20,1,1,30,0,94,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-17 04:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-56.01798950256102, -66.62430766351568)",100,30,9,1,1,30,0,77,100,100,1,94,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-17 05:00:00,-69,0,385,ZigBee,5.0,AES,"(-67.6045269317453, 67.58489336284612)",100,68,20,1,0,30,7,22,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 06:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-78.72544360516648, -163.87519482124873)",100,30,20,1,1,30,0,71,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 07:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-75.28396802496795, 93.8841640118153)",100,30,20,1,1,30,0,20,100,100,1,58,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 08:00:00,-60,0,50,ZigBee,5.0,AES,"(-33.84742049262917, -28.747102918625984)",100,30,20,1,1,30,0,100,100,1085,1,50,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-11-17 09:00:00,-60,0,50,ZigBee,2.4,AES,"(84.29165140446744, 44.243511946788516)",100,30,20,1,0,34,0,47,100,539,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 10:00:00,-60,0,50,Wi-Fi,5.0,Plain-text,"(70.09814112531924, 0.2883540918259939)",100,30,20,1,1,30,0,85,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-11-17 11:00:00,-60,0,50,Wi-Fi,5.0,RSA,"(-48.09000412326393, 168.1245513073265)",100,30,20,1,1,30,0,81,100,548,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 12:00:00,-60,0,50,LoRa,915.0,AES,"(37.83794452872726, -169.55587933039362)",100,30,20,1,1,17,0,82,100,100,1,37,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 13:00:00,-45,0,478,ZigBee,2.4,RSA,"(-69.79698957584387, -102.20261633784764)",100,30,20,1,0,30,0,84,100,100,1,50,299,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2024-11-17 14:00:00,-60,0,50,Wi-Fi,2.4,AES,"(6.285305509888218, 149.9034045149258)",100,30,20,1,0,30,0,5,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-17 15:00:00,-60,0,50,Wi-Fi,2.4,AES,"(45.39008387161584, 82.77331979360883)",100,30,47,1,0,30,0,69,100,595,1,50,193,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-11-17 16:00:00,-60,0,50,Wi-Fi,2.4,Plain-text,"(-75.8989425503055, 46.44477013649117)",100,30,20,1,0,26,0,9,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-11-17 17:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-4.9402355181462525, -157.2637860076286)",437,30,20,1,1,30,0,3,338,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-17 18:00:00,-60,0,499,Wi-Fi,2.4,AES,"(-1.9067376500500757, 143.9655963450807)",100,30,20,0,1,30,0,72,100,100,1,39,50,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2024-11-17 19:00:00,-60,0,312,LoRa,915.0,AES,"(-56.61471732988464, -170.34537844497117)",100,86,20,1,0,30,0,99,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-17 20:00:00,-60,0,50,Wi-Fi,5.0,AES,"(0.730413236590806, 30.813248187559367)",100,30,20,1,1,30,0,32,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 21:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-33.448249108190154, 70.28261039793205)",100,30,20,0,1,30,0,74,100,100,1,50,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-17 22:00:00,-60,0,329,Wi-Fi,2.4,RSA,"(-84.5317556797915, -35.02664920263976)",100,30,20,1,1,30,0,54,100,100,1,50,50,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2024-11-17 23:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-34.92879156237821, 115.4212914458007)",100,30,20,1,1,30,0,23,100,100,1,50,81,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2024-11-18 00:00:00,-60,0,50,Wi-Fi,915.0,AES,"(34.41486516941302, 40.60210266919074)",100,30,20,1,1,30,0,98,100,100,1,50,50,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2024-11-18 01:00:00,-60,20,50,ZigBee,2.4,AES,"(-83.28672350914098, -78.20423196711126)",100,30,20,1,1,30,0,36,100,1692,1,50,50,5,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-11-18 02:00:00,-75,0,50,Wi-Fi,2.4,AES,"(14.11187756726386, -25.597202936689712)",100,30,20,1,1,30,0,6,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-11-18 03:00:00,-60,0,50,Wi-Fi,915.0,AES,"(50.41052977231743, 7.1583943396011875)",100,30,20,1,1,30,0,98,100,100,1,82,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 04:00:00,-60,0,50,ZigBee,915.0,Plain-text,"(-62.59325442658648, 148.49650883186035)",100,30,28,1,1,30,0,65,100,100,1,50,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-18 05:00:00,-60,0,50,Wi-Fi,2.4,AES,"(32.44834894532593, -145.20930788754515)",423,7,20,1,1,30,0,100,100,100,1,50,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-18 06:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-85.71755800141472, 44.90163875251727)",148,30,20,1,1,15,0,89,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2024-11-18 07:00:00,-60,0,50,Wi-Fi,915.0,AES,"(55.178099255136885, -39.101125095581466)",100,47,20,1,0,30,9,12,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 08:00:00,-60,0,50,LoRa,5.0,RSA,"(-37.90900669523044, -18.433878651564044)",100,30,20,1,1,30,0,59,100,562,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-18 09:00:00,-60,0,50,Wi-Fi,5.0,Plain-text,"(-77.02153846150598, -48.517506487458604)",100,30,20,1,1,30,0,16,100,100,1,50,50,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-18 10:00:00,-54,0,50,ZigBee,5.0,RSA,"(-68.95095529231234, 179.03183054476375)",100,30,20,1,1,30,0,50,100,100,1,50,222,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2024-11-18 11:00:00,-60,17,50,ZigBee,5.0,RSA,"(61.696976424151444, -16.93485107752491)",100,59,20,1,1,30,0,32,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 12:00:00,-60,28,123,Wi-Fi,915.0,AES,"(-8.879573706706978, -113.23163081267856)",100,64,20,0,1,30,0,62,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-18 13:00:00,-60,0,145,ZigBee,2.4,AES,"(-62.296345486075666, -150.5703568612912)",100,30,20,1,1,30,0,22,100,100,1,50,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 14:00:00,-60,0,50,Wi-Fi,2.4,AES,"(41.465344039757554, -57.74612367241552)",100,30,11,1,1,30,0,17,100,1169,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 15:00:00,-60,0,50,LoRa,2.4,AES,"(24.932408579723955, 47.88258660292908)",100,30,20,1,1,30,0,48,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 16:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-65.88022575888068, -45.8936542475015)",100,30,20,1,1,30,0,5,100,1265,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-18 17:00:00,-60,0,50,Wi-Fi,2.4,AES,"(78.51156626506551, 163.76640719203567)",100,30,20,1,1,30,0,49,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-11-18 18:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-1.6866603680825136, 115.15028330631009)",100,30,20,0,1,30,0,83,100,100,1,50,97,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2024-11-18 19:00:00,-60,0,50,LoRa,5.0,RSA,"(74.87815970382817, -68.27397028283626)",27,30,20,1,1,30,0,61,133,100,1,20,50,0,1,2,0,0,0,1,0,0,0,0,0,0,0
2024-11-18 20:00:00,-60,0,167,Wi-Fi,915.0,AES,"(41.333649584841254, -168.52318142579975)",100,30,20,0,1,30,0,1,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 21:00:00,-60,0,281,Wi-Fi,2.4,RSA,"(-42.11925516905336, 60.67516818946609)",100,30,20,1,1,30,0,13,100,1635,1,50,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 22:00:00,-60,0,50,ZigBee,2.4,AES,"(38.75703122460919, -125.94933719022325)",100,30,20,1,1,30,0,12,100,100,1,85,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18 23:00:00,-60,0,50,LoRa,2.4,AES,"(-88.61405157665915, -105.32794316275903)",81,30,20,1,0,30,0,75,100,100,1,50,50,3,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-19 00:00:00,-60,0,50,Wi-Fi,5.0,RSA,"(23.908335695301247, 165.3848020586845)",100,30,20,1,1,30,0,10,100,100,1,50,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 01:00:00,-80,0,50,Wi-Fi,2.4,AES,"(-83.3202523152225, 39.04425666553652)",100,30,20,1,0,30,0,25,100,100,1,50,245,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 02:00:00,-60,0,50,ZigBee,5.0,Plain-text,"(74.59950366490025, -32.93524530986127)",100,30,20,1,1,30,0,47,457,1014,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-11-19 03:00:00,-60,0,344,Wi-Fi,2.4,AES,"(32.00968230317443, -82.45923638801617)",100,30,20,1,1,30,0,52,100,100,1,50,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-19 04:00:00,-60,0,344,Wi-Fi,915.0,AES,"(-9.03346549992797, -125.75901860493741)",100,30,20,1,1,30,0,95,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 05:00:00,-74,0,50,Wi-Fi,2.4,Plain-text,"(47.40634870658573, -107.95352408252872)",100,30,40,1,1,30,0,25,100,100,1,50,50,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2024-11-19 06:00:00,-69,0,50,Wi-Fi,915.0,AES,"(4.999135455409601, -125.58694333719248)",100,52,20,1,1,30,0,2,355,100,1,50,50,0,1,2,0,0,1,0,0,0,1,0,0,0,0
2024-11-19 07:00:00,-60,0,440,Wi-Fi,2.4,AES,"(-20.520868890909185, 90.35167723840203)",100,30,20,1,1,30,0,83,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-19 08:00:00,-55,0,50,ZigBee,2.4,AES,"(-32.38148885745664, 53.08485727192678)",100,30,20,1,1,30,0,23,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 09:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-50.13192105327517, 147.2025884509133)",100,30,20,1,1,30,0,69,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-19 10:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-38.461044691357465, 131.79572199019287)",100,30,20,1,1,30,0,89,100,1212,1,88,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 11:00:00,-60,0,50,ZigBee,2.4,AES,"(85.71622562923707, 117.6987696341451)",100,30,20,1,1,30,0,65,100,1490,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 12:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-76.39736656620914, -91.9123177076295)",100,30,20,1,1,30,0,54,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 13:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-80.44866016063479, 9.756476641628979)",100,30,20,1,1,30,0,67,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 14:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-27.87587315530314, 36.589483644734685)",100,30,20,1,1,30,0,95,100,100,1,50,50,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024-11-19 15:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(50.97936709843924, -9.830382385959155)",100,30,44,1,0,30,0,84,100,100,1,96,50,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2024-11-19 16:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-63.24830270090254, 9.568365182247447)",100,23,20,0,1,16,0,20,100,100,1,26,50,1,1,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 17:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-71.04452248630378, 55.94692927015714)",100,30,20,1,1,30,0,13,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 18:00:00,-60,0,50,Wi-Fi,5.0,AES,"(43.271600436825395, -106.56075781038726)",418,30,20,1,1,30,0,2,328,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 19:00:00,-84,0,50,Wi-Fi,5.0,AES,"(41.52378770524973, -144.69006211041875)",100,30,20,1,0,30,0,4,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2024-11-19 20:00:00,-60,0,50,ZigBee,2.4,AES,"(-52.62495456242469, 93.15302467955206)",100,30,20,1,1,30,0,26,100,100,1,50,50,0,1,9,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 21:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-63.44113722447327, 149.94080707829903)",100,30,20,1,0,30,0,24,100,886,1,50,50,0,1,0,4,0,0,0,0,0,0,0,0,0,0
2024-11-19 22:00:00,-60,42,116,Wi-Fi,2.4,AES,"(-46.700103106700766, -12.051804893531681)",100,30,20,1,1,30,5,75,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19 23:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-51.67766621124733, 36.99817561532774)",100,30,20,1,1,30,0,42,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 00:00:00,-51,0,50,Wi-Fi,915.0,RSA,"(-61.048959898334815, 130.87474114762568)",100,30,20,1,1,30,0,3,409,100,1,50,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 01:00:00,-60,39,50,ZigBee,915.0,AES,"(9.337476227446558, 98.2740354562315)",100,30,20,1,1,30,0,60,100,100,1,50,50,0,1,7,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 02:00:00,-60,0,50,LoRa,5.0,AES,"(30.88881391214666, 167.67488652833367)",100,30,28,1,1,30,0,38,100,100,1,50,50,0,1,0,2,0,0,0,0,0,0,0,0,1,0
2024-11-20 03:00:00,-45,0,253,Wi-Fi,915.0,AES,"(-28.345267591359395, -136.50467876240006)",100,30,20,1,0,30,0,30,100,100,1,50,50,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2024-11-20 04:00:00,-60,0,50,LoRa,2.4,AES,"(-86.57801619204314, -27.150467178862527)",100,30,20,1,1,30,0,1,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-11-20 05:00:00,-79,0,50,ZigBee,5.0,AES,"(5.352666814994038, -2.9035776033748846)",100,30,20,1,1,30,0,65,100,100,1,50,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-20 06:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-33.78892965178396, 158.223624796568)",100,61,36,1,1,30,0,100,100,1821,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 07:00:00,-60,0,332,ZigBee,915.0,AES,"(-85.86074031349564, 141.2489411088876)",100,30,20,0,1,30,0,30,100,1965,1,50,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-20 08:00:00,-60,0,410,Wi-Fi,915.0,AES,"(-74.5837449631085, 4.058012686062739)",100,79,20,1,1,30,0,43,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2024-11-20 09:00:00,-60,0,50,LoRa,915.0,AES,"(-78.95429520962848, -116.44813577282443)",100,30,20,1,1,30,0,37,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 10:00:00,-60,0,50,ZigBee,5.0,AES,"(21.73760600414427, -27.954760904614886)",100,30,20,1,1,23,0,55,100,100,1,50,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-20 11:00:00,-84,0,50,Wi-Fi,5.0,RSA,"(-88.39853978427713, 106.45637965929893)",100,47,20,1,0,46,0,92,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 12:00:00,-57,0,50,ZigBee,2.4,AES,"(2.759947433630714, -23.93776421473305)",100,30,9,1,1,30,0,45,100,1993,1,50,50,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-20 13:00:00,-60,0,50,LoRa,915.0,RSA,"(0.41243803185335537, 54.71834206517667)",100,30,20,1,1,30,0,51,100,100,1,85,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-20 14:00:00,-60,4,359,Wi-Fi,2.4,AES,"(75.10795687952742, 48.519403461070254)",73,30,20,1,1,30,0,92,100,100,1,50,190,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-11-20 15:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-84.98196816234716, 79.90292775693291)",100,30,20,1,1,30,0,46,100,100,1,50,50,0,1,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 16:00:00,-60,0,343,ZigBee,5.0,AES,"(17.138868164859232, 62.83877522257228)",100,30,20,1,1,30,0,69,100,100,1,50,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 17:00:00,-70,0,50,Wi-Fi,2.4,AES,"(-0.0016588538768758099, 0.8731327323840503)",100,30,20,1,1,30,0,18,100,1919,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-20 18:00:00,-60,0,50,Wi-Fi,2.4,AES,"(46.050300615581875, -98.56353944625258)",100,30,20,1,1,30,0,98,100,1468,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-11-20 19:00:00,-60,16,50,ZigBee,2.4,AES,"(75.13695867556817, -70.41178420513656)",100,30,20,0,1,30,0,75,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 20:00:00,-62,0,50,Wi-Fi,915.0,AES,"(-62.18204051236162, 12.31829365442377)",100,30,20,1,1,30,0,17,100,100,1,50,262,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-20 21:00:00,-60,30,50,LoRa,2.4,Plain-text,"(-8.867686822534765, -30.701396960991758)",100,30,20,1,1,30,0,75,300,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-11-20 22:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-50.18594225645949, 161.0852715233051)",100,30,20,1,1,30,0,86,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-20 23:00:00,-60,0,50,Wi-Fi,2.4,AES,"(19.026248563222353, -125.72333118808453)",100,38,20,1,1,30,0,1,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 00:00:00,-60,0,50,ZigBee,2.4,RSA,"(-87.73017132297626, 3.974595098410475)",100,30,36,1,1,30,2,22,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-21 01:00:00,-60,0,187,ZigBee,5.0,AES,"(22.068351295805215, 169.54443442858525)",100,30,20,1,1,30,0,93,297,100,1,50,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-21 02:00:00,-57,0,50,ZigBee,2.4,AES,"(-46.45804627152805, -63.56337924186985)",100,30,20,1,0,30,0,65,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 03:00:00,-60,0,50,LoRa,5.0,RSA,"(27.487876467829096, 34.471037326235944)",100,30,20,1,1,26,0,43,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-21 04:00:00,-60,11,50,ZigBee,5.0,AES,"(-80.69478656017, -78.36923506488817)",100,30,20,1,1,30,0,51,100,100,1,95,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 05:00:00,-60,0,379,Wi-Fi,2.4,AES,"(7.581772614408635, -119.98355583746005)",100,30,20,1,1,30,0,76,447,100,1,50,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 06:00:00,-60,0,110,ZigBee,2.4,AES,"(76.61579185383823, 104.6771574363799)",100,30,20,1,1,30,0,10,100,100,1,50,50,2,1,0,3,0,0,0,0,0,0,1,0,0,0
2024-11-21 07:00:00,-43,0,50,Wi-Fi,5.0,RSA,"(-19.823915361443213, 45.748174990939845)",100,62,20,1,1,30,0,40,100,100,1,50,50,0,1,0,2,0,0,0,0,0,0,1,0,0,0
2024-11-21 08:00:00,-60,0,50,ZigBee,2.4,AES,"(-18.080817141168566, -166.4299186074572)",100,30,20,1,0,31,0,80,100,1643,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 09:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-6.15501989057185, 148.5212256699033)",100,30,20,1,1,36,0,23,100,100,1,50,50,0,1,0,4,0,0,0,0,0,0,0,0,0,0
2024-11-21 10:00:00,-60,0,349,LoRa,2.4,AES,"(-68.78851699032958, 73.69561114501295)",100,30,20,1,1,30,0,99,100,1180,1,96,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-21 11:00:00,-60,0,128,ZigBee,2.4,RSA,"(66.48140801558361, -100.78959530193664)",100,30,20,1,1,30,0,2,158,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 12:00:00,-60,0,50,ZigBee,2.4,AES,"(81.55678220960885, -124.04001623038829)",100,30,20,1,1,30,0,7,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 13:00:00,-60,0,409,LoRa,2.4,AES,"(-39.74142494333438, 8.443430330255637)",100,30,20,1,1,30,0,59,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 14:00:00,-60,0,50,Wi-Fi,2.4,AES,"(42.16814842674404, -111.54886457301878)",100,30,20,1,1,30,0,48,100,100,1,81,239,0,1,0,0,0,1,1,1,0,0,0,0,0,0
2024-11-21 15:00:00,-60,0,50,ZigBee,5.0,Plain-text,"(43.745990916890406, 67.91257333405858)",100,30,20,1,1,30,0,91,100,852,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-21 16:00:00,-60,0,50,LoRa,2.4,AES,"(21.241332827605518, -82.74432938492728)",220,30,20,1,1,30,0,3,100,507,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-21 17:00:00,-60,0,50,Wi-Fi,915.0,AES,"(44.87781873618104, 71.51456270136495)",100,30,34,1,1,30,0,4,100,100,1,50,50,0,1,0,0,0,0,1,0,0,1,0,0,0,0
